catalogue_id,product,company,salt,dosage_form,pack,reference_price,discontinued,search_text
MED0191404,Rabivee DSR 30mg/20mg Tablet,Aar Vee Pharma Pvt Ltd,,allopathy,,87.0,False,rabivee dsr 30mg/20mg tablet |  | aar vee pharma pvt ltd | allopathy | 
MED0191405,Recob 500mcg Injection,Rasco Life Sciences Pvt Ltd,,allopathy,,30.0,False,recob 500mcg injection |  | rasco life sciences pvt ltd | allopathy | 
MED0191406,Refin 20mg Tablet,Intecare,,allopathy,,55.0,False,refin 20mg tablet |  | intecare | allopathy | 
MED0191407,Relidrin 5mg Tablet,Reliance Lifecare Pvt Ltd,,allopathy,,38.0,False,relidrin 5mg tablet |  | reliance lifecare pvt ltd | allopathy | 
MED0191408,Ramhop H 5mg/12.5mg Tablet,Theta Lab Pvt Ltd,,allopathy,,96.0,False,ramhop h 5mg/12.5mg tablet |  | theta lab pvt ltd | allopathy | 
MED0191409,Roff 25mg Tablet,Torrent Pharmaceuticals Ltd,,allopathy,,40.0,False,roff 25mg tablet |  | torrent pharmaceuticals ltd | allopathy | 
MED0191410,Resinim SP 100 mg/15 mg Tablet,Resilient Cosmecueticals Pvt Ltd,,allopathy,,76.98,False,resinim sp 100 mg/15 mg tablet |  | resilient cosmecueticals pvt ltd | allopathy | 
MED0191411,Ristab 3mg Tablet,Medopharm,,allopathy,,20.17,False,ristab 3mg tablet |  | medopharm | allopathy | 
MED0191412,Rabeflex 20mg Tablet,Cosset Pharmaceuticals Pvt Ltd,,allopathy,,49.0,False,rabeflex 20mg tablet |  | cosset pharmaceuticals pvt ltd | allopathy | 
MED0191413,Ritin 50mg Injection,V.S. Healthcare Ltd,,allopathy,,2.75,False,ritin 50mg injection |  | v.s. healthcare ltd | allopathy | 
MED0191414,Refocal D 1250mg/250IU Tablet,Plenus Pharmaceuticals Pvt Ltd,,allopathy,,39.75,False,refocal d 1250mg/250iu tablet |  | plenus pharmaceuticals pvt ltd | allopathy | 
MED0191415,Roxywin 150mg Tablet,Win-Medicare Pvt Ltd,,allopathy,,61.0,False,roxywin 150mg tablet |  | win-medicare pvt ltd | allopathy | 
MED0191416,Restopress 25mg Tablet ER,Ordain Health Care Global Pvt Ltd,,allopathy,,22.0,False,restopress 25mg tablet er |  | ordain health care global pvt ltd | allopathy | 
MED0191417,Rapid O 200mg/500mg Tablet,Ancalima Lifesciences Ltd,,allopathy,,75.1,False,rapid o 200mg/500mg tablet |  | ancalima lifesciences ltd | allopathy | 
MED0191418,Recox Z 100mg/500mg/150mg Tablet,Jarson Pharmaceuticals,,allopathy,,36.3,False,recox z 100mg/500mg/150mg tablet |  | jarson pharmaceuticals | allopathy | 
MED0191419,Restam 0.5mg Tablet,BRD MediLabs,,allopathy,,14.0,False,restam 0.5mg tablet |  | brd medilabs | allopathy | 
MED0191420,Ribomustin Injection,Janssen Pharmaceuticals,,allopathy,,5500.0,False,ribomustin injection |  | janssen pharmaceuticals | allopathy | 
MED0191421,Rixime 250mg Tablet,Rishab Healthcare pvt. Ltd.,,allopathy,,174.0,False,rixime 250mg tablet |  | rishab healthcare pvt. ltd. | allopathy | 
MED0191422,Razicin 500mg Tablet,Edmund Healthcare,,allopathy,,60.5,False,razicin 500mg tablet |  | edmund healthcare | allopathy | 
MED0191423,Ratis-DSR Capsule,Fantabulous Pharma,,allopathy,,75.0,False,ratis-dsr capsule |  | fantabulous pharma | allopathy | 
MED0191424,Rinda 40mg Injection,Rhine Biogenics Pvt Ltd,,allopathy,,59.0,False,rinda 40mg injection |  | rhine biogenics pvt ltd | allopathy | 
MED0191425,Rabehill 75mg/20mg Capsule SR,Tophill Pharma Ltd,,allopathy,,172.0,False,rabehill 75mg/20mg capsule sr |  | tophill pharma ltd | allopathy | 
MED0191426,Rinoclav LB 500mg/125mg Tablet,Riyadh Pharmaceutical,,allopathy,,160.0,False,rinoclav lb 500mg/125mg tablet |  | riyadh pharmaceutical | allopathy | 
MED0191427,Rosecold DX Syrup,Roseate Medicare,,allopathy,,52.5,False,rosecold dx syrup |  | roseate medicare | allopathy | 
MED0191428,Recpar Syrup,Shiron Pharmaceuticals,,allopathy,,40.0,False,recpar syrup |  | shiron pharmaceuticals | allopathy | 
MED0191429,Rozcef LB 200mg Tablet,Rozer Pharmaceuticals Pvt Ltd,,allopathy,,120.0,False,rozcef lb 200mg tablet |  | rozer pharmaceuticals pvt ltd | allopathy | 
MED0191430,Rabidzol-DSR Capsule,Rapidchem Healthcare,,allopathy,,105.0,False,rabidzol-dsr capsule |  | rapidchem healthcare | allopathy | 
MED0191431,Rapicold Syrup,Rapidchem Healthcare,,allopathy,,55.0,False,rapicold syrup |  | rapidchem healthcare | allopathy | 
MED0191432,Roxitis 50mg Oral Suspension,Medley Pharmaceuticals,,allopathy,,29.6,False,roxitis 50mg oral suspension |  | medley pharmaceuticals | allopathy | 
MED0191433,Rabon LS 75mg/20mg Capsule,Oscar Remedies Pvt Ltd,,allopathy,,145.0,False,rabon ls 75mg/20mg capsule |  | oscar remedies pvt ltd | allopathy | 
MED0191434,Rebprajol-LSR Capsule,Remantra Pharma,,allopathy,,165.0,False,rebprajol-lsr capsule |  | remantra pharma | allopathy | 
MED0191435,Radomir 30mg/20mg Capsule SR,Aletheia Medicare Pvt Ltd,,allopathy,,82.5,False,radomir 30mg/20mg capsule sr |  | aletheia medicare pvt ltd | allopathy | 
MED0191436,Riodic 50mg/325mg Tablet,Riomedica Healthcare Pvt Ltd,,allopathy,,30.0,False,riodic 50mg/325mg tablet |  | riomedica healthcare pvt ltd | allopathy | 
MED0191437,Repara 650 Tablet,Torainse Life Care Pvt Ltd,,allopathy,,19.95,False,repara 650 tablet |  | torainse life care pvt ltd | allopathy | 
MED0191438,RT Xone TZ 1000mg/125mg Injection,Bioxtreme Pharma,,allopathy,,151.0,False,rt xone tz 1000mg/125mg injection |  | bioxtreme pharma | allopathy | 
MED0191439,Roxcis 500mg Tablet,Biociss Healthcare,,allopathy,,326.0,False,roxcis 500mg tablet |  | biociss healthcare | allopathy | 
MED0191440,Rextyl-D Syrup,Vitabiotech Healthcare Private Limited,,allopathy,,72.0,False,rextyl-d syrup |  | vitabiotech healthcare private limited | allopathy | 
MED0191441,Rbcold 5mg/500mg/5mg Tablet,R.B. Remedies Pvt Ltd,,allopathy,,33.0,False,rbcold 5mg/500mg/5mg tablet |  | r.b. remedies pvt ltd | allopathy | 
MED0191442,Rossliv 500mg Tablet,Lxora Life Sciences,,allopathy,,78.0,False,rossliv 500mg tablet |  | lxora life sciences | allopathy | 
MED0191443,Rexime CV 200mg/125mg Tablet,Reltic Labs,,allopathy,,115.0,False,rexime cv 200mg/125mg tablet |  | reltic labs | allopathy | 
MED0191444,Rxmin 200mg Tablet,Gonan Pharma,,allopathy,,149.0,False,rxmin 200mg tablet |  | gonan pharma | allopathy | 
MED0191445,Rowfylin 100mg Capsule,Rowlinges Life Science,,allopathy,,85.0,False,rowfylin 100mg capsule |  | rowlinges life science | allopathy | 
MED0191446,Rjl D 30mg/20mg Capsule SR,Dvm Life Sciences Pvt Ltd,,allopathy,,80.0,False,rjl d 30mg/20mg capsule sr |  | dvm life sciences pvt ltd | allopathy | 
MED0191447,Rinpreg NM 75mg/10mg/1500mcg Tablet,Medirin Pharmaceuticals Pvt Ltd,,allopathy,,155.5,False,rinpreg nm 75mg/10mg/1500mcg tablet |  | medirin pharmaceuticals pvt ltd | allopathy | 
MED0191448,Recard 40mg Tablet,Cureways Remedies,,allopathy,,45.0,False,recard 40mg tablet |  | cureways remedies | allopathy | 
MED0191449,Refexol 550 Tablet,H & Care Incorp,,allopathy,,385.0,False,refexol 550 tablet |  | h & care incorp | allopathy | 
MED0191450,Raliflox 200 Tablet,Foral Healthcare,,allopathy,,44.0,False,raliflox 200 tablet |  | foral healthcare | allopathy | 
MED0191451,Rabvil-LS Capsule SR,Agrim Pharmaceuticals,,allopathy,,167.0,False,rabvil-ls capsule sr |  | agrim pharmaceuticals | allopathy | 
MED0191452,R Lan D 30mg/20mg Capsule SR,Medilane Labs,,allopathy,,78.0,False,r lan d 30mg/20mg capsule sr |  | medilane labs | allopathy | 
MED0191453,Roxstat 10mg Tablet,Ambreyo Lifesciences,,allopathy,,106.0,False,roxstat 10mg tablet |  | ambreyo lifesciences | allopathy | 
MED0191454,Rabistoll L 75mg/20mg Capsule SR,Denk Indier Llp,,allopathy,,158.0,False,rabistoll l 75mg/20mg capsule sr |  | denk indier llp | allopathy | 
MED0191455,Rymox CV Dry Syrup,Rudolf Life Sciences Pvt Ltd,,allopathy,,61.0,False,rymox cv dry syrup |  | rudolf life sciences pvt ltd | allopathy | 
MED0191456,Rabira 20mg Injection,Nemi Pharmaceuticles,,allopathy,,130.0,False,rabira 20mg injection |  | nemi pharmaceuticles | allopathy | 
MED0191457,Risotin 10mg Soft Gelatin Capsule,Biochemix Health Care Pvt. Ltd.,,allopathy,,130.0,False,risotin 10mg soft gelatin capsule |  | biochemix health care pvt. ltd. | allopathy | 
MED0191458,Raid Suspension,P R G Pharma Pvt Ltd,,allopathy,,18.5,False,raid suspension |  | p r g pharma pvt ltd | allopathy | 
MED0191459,Ramfen SP 100mg/325mg/15mg Tablet,Rampton Healthcare,,allopathy,,90.0,False,ramfen sp 100mg/325mg/15mg tablet |  | rampton healthcare | allopathy | 
MED0191460,Rabecheck 20mg Tablet,Q Check Speciality Care,,allopathy,,50.0,False,rabecheck 20mg tablet |  | q check speciality care | allopathy | 
MED0191461,Rasmox CL Dry Syrup,Rass Health Care,,allopathy,,65.0,False,rasmox cl dry syrup |  | rass health care | allopathy | 
MED0191462,Ruizole Tablet,Bageo Pharmaceuticals Pvt Ltd,,allopathy,,80.0,False,ruizole tablet |  | bageo pharmaceuticals pvt ltd | allopathy | 
MED0191463,Roxibest A 150 mg/30 mg Tablet,Blue Cross Laboratories Ltd,,allopathy,,66.68,False,roxibest a 150 mg/30 mg tablet |  | blue cross laboratories ltd | allopathy | 
MED0191464,Ranter 100mg Capsule,Royal Labs,,allopathy,,21.25,False,ranter 100mg capsule |  | royal labs | allopathy | 
MED0191465,Respolite S Syrup,Sresan Pharmaceuticals,,allopathy,,25.45,False,respolite s syrup |  | sresan pharmaceuticals | allopathy | 
MED0191466,Real One 15mg Tablet,Abbott,,allopathy,,82.0,True,real one 15mg tablet |  | abbott | allopathy | 
MED0191467,Ryloric 100mg Tablet,Sun Pharmaceutical Industries Ltd,,allopathy,,9.3,False,ryloric 100mg tablet |  | sun pharmaceutical industries ltd | allopathy | 
MED0191468,Rizkof Syrup,Ritz Pharma,,allopathy,,45.0,False,rizkof syrup |  | ritz pharma | allopathy | 
MED0191469,R Par Suspension,Ravian Pharmaceuticals Ltd,,allopathy,,25.78,False,r par suspension |  | ravian pharmaceuticals ltd | allopathy | 
MED0191470,Roll ON Syrup,Gufic Bioscience Ltd,,allopathy,,85.0,False,roll on syrup |  | gufic bioscience ltd | allopathy | 
MED0191471,Rimal Injection,Rhombus Pharma Pvt Ltd,,allopathy,,88.86,False,rimal injection |  | rhombus pharma pvt ltd | allopathy | 
MED0191472,Rosatus 10mg Tablet,Tusker Pharma Pvt Ltd,,allopathy,,92.0,False,rosatus 10mg tablet |  | tusker pharma pvt ltd | allopathy | 
MED0191473,ROMIDE 20MG TABLET,Drukst Biotech Private Limited,,allopathy,,51.0,False,romide 20mg tablet |  | drukst biotech private limited | allopathy | 
MED0191474,Robic LD 75mg/20mg Capsule SR,Shinto Organics (P) Limited,,allopathy,,159.0,False,robic ld 75mg/20mg capsule sr |  | shinto organics (p) limited | allopathy | 
MED0191475,Ritazral Hynidate 10mg Tablet ER,Taj Pharma India Ltd,,allopathy,,141.0,False,ritazral hynidate 10mg tablet er |  | taj pharma india ltd | allopathy | 
MED0191476,Rosuviron 20mg Tablet,Nvron Life Science Ltd,,allopathy,,150.0,False,rosuviron 20mg tablet |  | nvron life science ltd | allopathy | 
MED0191477,Rozydex-DSR 30mg/10mg Capsule,Zodak Healthcare,,allopathy,,104.0,False,rozydex-dsr 30mg/10mg capsule |  | zodak healthcare | allopathy | 
MED0191478,Rosuveto 10mg Tablet,Levitas Pharmaceuticals Pvt Ltd,,allopathy,,109.0,False,rosuveto 10mg tablet |  | levitas pharmaceuticals pvt ltd | allopathy | 
MED0191479,Robten-LS 75mg/20mg Capsule,Keona Life Sciences Pvt Ltd,,allopathy,,155.0,False,robten-ls 75mg/20mg capsule |  | keona life sciences pvt ltd | allopathy | 
MED0191480,Rhyrose 20mg Tablet,Rhythm Medicare,,allopathy,,160.0,False,rhyrose 20mg tablet |  | rhythm medicare | allopathy | 
MED0191481,Rosuvib-F Tablet,Vibcare Pharma Pvt Ltd,,allopathy,,149.0,False,rosuvib-f tablet |  | vibcare pharma pvt ltd | allopathy | 
MED0191482,Retrox 150mg Tablet,Royal Labs,,allopathy,,61.0,False,retrox 150mg tablet |  | royal labs | allopathy | 
MED0191483,Ronil 5mg Tablet,Drukst Biotech Private Limited,,allopathy,,105.0,False,ronil 5mg tablet |  | drukst biotech private limited | allopathy | 
MED0191484,Rimceft-AZ 250 mg Tablet,Sarian Healthcare,,allopathy,,240.0,False,rimceft-az 250 mg tablet |  | sarian healthcare | allopathy | 
MED0191485,Rabozid-L 75mg/20mg Capsule,Iynx Lifesciences Pvt Ltd,,allopathy,,150.0,False,rabozid-l 75mg/20mg capsule |  | iynx lifesciences pvt ltd | allopathy | 
MED0191486,Repp 40mg Tablet,Comex Pharma,,allopathy,,50.0,False,repp 40mg tablet |  | comex pharma | allopathy | 
MED0191487,Rosuone 10mg Tablet,Mission Cure Pharma Pvt Ltd,,allopathy,,40.0,False,rosuone 10mg tablet |  | mission cure pharma pvt ltd | allopathy | 
MED0191488,Reylol 40mg Capsule SR,Wallrey Pharmaceuticals,,allopathy,,36.0,False,reylol 40mg capsule sr |  | wallrey pharmaceuticals | allopathy | 
MED0191489,Rabley L Capsule,Duken Pharmaceuticals,,allopathy,,175.0,False,rabley l capsule |  | duken pharmaceuticals | allopathy | 
MED0191490,Rovixm AZ 200mg/250mg Tablet,Green Cross Remedies,,allopathy,,164.7,False,rovixm az 200mg/250mg tablet |  | green cross remedies | allopathy | 
MED0191491,Rythmet 25mg Tablet XL,Sigmund Promedica,,allopathy,,42.3,False,rythmet 25mg tablet xl |  | sigmund promedica | allopathy | 
MED0191492,Rythmet 50mg Tablet XL,Sigmund Promedica,,allopathy,,60.0,False,rythmet 50mg tablet xl |  | sigmund promedica | allopathy | 
MED0191493,Rabimark D 10mg/20mg Tablet,Unimarck Healthcare Ltd,,allopathy,,68.0,False,rabimark d 10mg/20mg tablet |  | unimarck healthcare ltd | allopathy | 
MED0191494,Rimycold 0.05% Nasal Drops,Ventus Pharmaceuticals Pvt Ltd,,allopathy,,40.0,False,rimycold 0.05% nasal drops |  | ventus pharmaceuticals pvt ltd | allopathy | 
MED0191495,Romika 500mg Injection,Roman Lifesciences Pvt Ltd,,allopathy,,59.9,False,romika 500mg injection |  | roman lifesciences pvt ltd | allopathy | 
MED0191496,Refix P 50mg Dry Syrup,Shreshtha Formulations,,allopathy,,48.0,False,refix p 50mg dry syrup |  | shreshtha formulations | allopathy | 
MED0191497,Rosleaf-A 20/150 Capsule,Fujin Kami Pharmaceutico,,allopathy,,149.0,False,rosleaf-a 20/150 capsule |  | fujin kami pharmaceutico | allopathy | 
MED0191498,Reldec 50mg Injection,RKM Health Care,,allopathy,,110.0,False,reldec 50mg injection |  | rkm health care | allopathy | 
MED0191499,Rabilom 20mg Tablet,Vavisto Biotech,,allopathy,,45.0,False,rabilom 20mg tablet |  | vavisto biotech | allopathy | 
MED0191500,Relfen 60mg Tablet,Richie Laboratories Ltd,,allopathy,,85.0,False,relfen 60mg tablet |  | richie laboratories ltd | allopathy | 
MED0191501,Rampan 40mg Tablet,BAMPS Health Care,,allopathy,,61.5,False,rampan 40mg tablet |  | bamps health care | allopathy | 
MED0191502,Rodpod 50mg Dry Syrup,Roseate Medicare,,allopathy,,88.0,False,rodpod 50mg dry syrup |  | roseate medicare | allopathy | 
MED0191503,Revatol G 10gm/10gm Infusion,Avita Laboratories Pvt Ltd,,allopathy,,155.0,False,revatol g 10gm/10gm infusion |  | avita laboratories pvt ltd | allopathy | 
MED0191504,Rapitate Plus 8mg/0.5mg Tablet,Fawn Incorporation,,allopathy,,350.0,False,rapitate plus 8mg/0.5mg tablet |  | fawn incorporation | allopathy | 
MED0191505,Reltac 300mg Tablet,Relish Pharmaceuticals,,allopathy,,12.83,False,reltac 300mg tablet |  | relish pharmaceuticals | allopathy | 
MED0191506,Raxban-L Tablet,Rax Health Care Pvt Ltd,,allopathy,,85.0,False,raxban-l tablet |  | rax health care pvt ltd | allopathy | 
MED0191507,Robur 200mg Tablet,Base Pharmaceuticals Pvt Ltd,,allopathy,,54.0,False,robur 200mg tablet |  | base pharmaceuticals pvt ltd | allopathy | 
MED0191508,Retrozole D 10mg/20mg Tablet,Ridhima Biocare,,allopathy,,69.0,False,retrozole d 10mg/20mg tablet |  | ridhima biocare | allopathy | 
MED0191509,Ridecort 6 Tablet,Saven Remedies Private Limited,,allopathy,,105.0,False,ridecort 6 tablet |  | saven remedies private limited | allopathy | 
MED0191510,Rufix LB 200mg Tablet,Rudolf Life Sciences Pvt Ltd,,allopathy,,138.0,False,rufix lb 200mg tablet |  | rudolf life sciences pvt ltd | allopathy | 
MED0191511,Rbirab D 30mg/20mg Capsule SR,Bioxtreme Pharma,,allopathy,,89.0,False,rbirab d 30mg/20mg capsule sr |  | bioxtreme pharma | allopathy | 
MED0191512,Rabinate L 75mg/20mg Capsule SR,Shatayushi Healthcare Pvt Ltd,,allopathy,,167.0,False,rabinate l 75mg/20mg capsule sr |  | shatayushi healthcare pvt ltd | allopathy | 
MED0191513,Respicool-D Syrup Strawberry,4life Pharmaceuticals Pvt Ltd,,allopathy,,59.9,False,respicool-d syrup strawberry |  | 4life pharmaceuticals pvt ltd | allopathy | 
MED0191514,Roxonet 150mg Tablet,Protech Telelinks,,allopathy,,60.0,False,roxonet 150mg tablet |  | protech telelinks | allopathy | 
MED0191515,Rolox 500mg Tablet,Albia Biocare,,allopathy,,41.0,False,rolox 500mg tablet |  | albia biocare | allopathy | 
MED0191516,Rutenz 90mg/48mg/100mg Tablet,Brivan Biotech Pvt Ltd,,allopathy,,139.0,False,rutenz 90mg/48mg/100mg tablet |  | brivan biotech pvt ltd | allopathy | 
MED0191517,Rozusprin 10mg Tablet,Aanav Healthcare,,allopathy,,85.0,False,rozusprin 10mg tablet |  | aanav healthcare | allopathy | 
MED0191518,Rivaalarm 1.5mg Tablet,Ryon Pharma,,allopathy,,112.0,False,rivaalarm 1.5mg tablet |  | ryon pharma | allopathy | 
MED0191519,Rastin 20 Tablet,Auspharma Private Limited,,allopathy,,297.0,False,rastin 20 tablet |  | auspharma private limited | allopathy | 
MED0191520,Rasarb 80mg Tablet,Vishaura Healthcare Private Limited,,allopathy,,59.0,False,rasarb 80mg tablet |  | vishaura healthcare private limited | allopathy | 
MED0191521,Rosnita Gold 75mg/20mg/75mg Capsule,Ednita Healthcare,,allopathy,,187.0,False,rosnita gold 75mg/20mg/75mg capsule |  | ednita healthcare | allopathy | 
MED0191522,Rosurace 10 Tablet,Sentosa Geigy (India) Labs Limited,,allopathy,,106.0,False,rosurace 10 tablet |  | sentosa geigy (india) labs limited | allopathy | 
MED0191523,Rozley Tablet,Montana Remedies,,allopathy,,99.9,False,rozley tablet |  | montana remedies | allopathy | 
MED0191524,Repodox CL 200mg/125mg Tablet,Riasmo Lifesciences,,allopathy,,283.0,False,repodox cl 200mg/125mg tablet |  | riasmo lifesciences | allopathy | 
MED0191525,Reblowin-D Tablet,Scotwin Healthcare,,allopathy,,55.0,False,reblowin-d tablet |  | scotwin healthcare | allopathy | 
MED0191526,Rebizole LS 75mg/20mg Capsule SR,RP Healthcare Pvt. Ltd.,,allopathy,,179.0,False,rebizole ls 75mg/20mg capsule sr |  | rp healthcare pvt. ltd. | allopathy | 
MED0191527,Rosso 20mg Tablet,Safe U Pharmaceuticals,,allopathy,,140.0,False,rosso 20mg tablet |  | safe u pharmaceuticals | allopathy | 
MED0191528,Ridalex 5mg Tablet,Blubell Pharma,,allopathy,,30.0,False,ridalex 5mg tablet |  | blubell pharma | allopathy | 
MED0191529,Ronifix-CV Tablet,Ronish Bioceuticals,,allopathy,,150.0,False,ronifix-cv tablet |  | ronish bioceuticals | allopathy | 
MED0191530,Rostac D 10mg/150mg Tablet,Roussel Laboratories Pvt Ltd,,allopathy,,25.0,False,rostac d 10mg/150mg tablet |  | roussel laboratories pvt ltd | allopathy | 
MED0191531,RD Mox CV Dry Syrup,Aggrowin Pharma,,allopathy,,90.0,False,rd mox cv dry syrup |  | aggrowin pharma | allopathy | 
MED0191532,Rabsu D 30mg/20mg Capsule SR,Rishab Healthcare pvt. Ltd.,,allopathy,,79.5,False,rabsu d 30mg/20mg capsule sr |  | rishab healthcare pvt. ltd. | allopathy | 
MED0191533,Repare 750 mg/250 mg Capsule,Mankind Pharma Ltd,,allopathy,,39.22,False,repare 750 mg/250 mg capsule |  | mankind pharma ltd | allopathy | 
MED0191534,Rebap DSR 30 mg/20 mg Capsule,S R Pharmaceuticals,,allopathy,,54.0,False,rebap dsr 30 mg/20 mg capsule |  | s r pharmaceuticals | allopathy | 
MED0191535,Rifacom 450 mg/300 mg Tablet,Indoco Remedies Ltd,,allopathy,,56.41,False,rifacom 450 mg/300 mg tablet |  | indoco remedies ltd | allopathy | 
MED0191536,Ridone Plus 3 mg/2 mg Tablet,Kivi Labs Ltd,,allopathy,,45.8,False,ridone plus 3 mg/2 mg tablet |  | kivi labs ltd | allopathy | 
MED0191537,Ramfast 325 mg/37.5 mg Tablet,Sundyota Numandis Probioceuticals Pvt Ltd,,allopathy,,72.99,False,ramfast 325 mg/37.5 mg tablet |  | sundyota numandis probioceuticals pvt ltd | allopathy | 
MED0191538,Rabtic 20mg Tablet,Delcure Life Sciences,,allopathy,,92.5,False,rabtic 20mg tablet |  | delcure life sciences | allopathy | 
MED0191539,Retel 500mg Injection,Mcastro Pharma,,allopathy,,38.48,False,retel 500mg injection |  | mcastro pharma | allopathy | 
MED0191540,Ralosto 60mg Tablet,Abbott,,allopathy,,99.9,True,ralosto 60mg tablet |  | abbott | allopathy | 
MED0191541,Resdinir Suspension,Dr Reddy's Laboratories Ltd,,allopathy,,100.77,False,resdinir suspension |  | dr reddy's laboratories ltd | allopathy | 
MED0191542,Rofact 50mg Tablet,Sun Pharmaceutical Industries Ltd,,allopathy,,65.0,False,rofact 50mg tablet |  | sun pharmaceutical industries ltd | allopathy | 
MED0191543,Ritecef T 500mg/62.5mg Injection,Micro Labs Ltd,,allopathy,,88.67,False,ritecef t 500mg/62.5mg injection |  | micro labs ltd | allopathy | 
MED0191544,Riswel 3mg Tablet,Sigmund Promedica,,allopathy,,47.1,False,riswel 3mg tablet |  | sigmund promedica | allopathy | 
MED0191545,Repan Z Tablet,Bharti Life Sciences,,allopathy,,125.0,False,repan z tablet |  | bharti life sciences | allopathy | 
MED0191546,Rheoran SF 50 mcg/250 mcg Rheocap,Sun Pharmaceutical Industries Ltd,,allopathy,,230.31,True,rheoran sf 50 mcg/250 mcg rheocap |  | sun pharmaceutical industries ltd | allopathy | 
MED0191547,Ranocin OZ 200mg Tablet,S R Pharmaceuticals,,allopathy,,120.0,False,ranocin oz 200mg tablet |  | s r pharmaceuticals | allopathy | 
