catalogue_id,product,company,salt,dosage_form,pack,reference_price,discontinued,search_text
MED0249534,Zova EZ 10mg/10mg Tablet,Zoic Lifesciences,,allopathy,,59.9,False,zova ez 10mg/10mg tablet |  | zoic lifesciences | allopathy | 
MED0249535,Zhencort 6 Tablet,Zhen Heal Craft Pvt Ltd,,allopathy,,81.5,False,zhencort 6 tablet |  | zhen heal craft pvt ltd | allopathy | 
MED0249536,Zyrimin-Gold Injection,Rudiment Life Science Pharmaceutical Pvt Ltd,,allopathy,,25.0,False,zyrimin-gold injection |  | rudiment life science pharmaceutical pvt ltd | allopathy | 
MED0249537,Zimipar 250mg Injection,Intra Life,,allopathy,,63.4,False,zimipar 250mg injection |  | intra life | allopathy | 
MED0249538,Zione T 40mg/6.25mg Tablet,Torrent Pharmaceuticals Ltd,,allopathy,,83.0,False,zione t 40mg/6.25mg tablet |  | torrent pharmaceuticals ltd | allopathy | 
MED0249539,Zakcin 500mg Injection,DSV Healthcare,,allopathy,,92.0,False,zakcin 500mg injection |  | dsv healthcare | allopathy | 
MED0249540,Zerosaid SP 100mg/325mg/15mg Tablet,Motif Health Care,,allopathy,,85.0,False,zerosaid sp 100mg/325mg/15mg tablet |  | motif health care | allopathy | 
MED0249541,Zofen 90mg/48mg/100mg Tablet,Eltis Organics,,allopathy,,160.0,False,zofen 90mg/48mg/100mg tablet |  | eltis organics | allopathy | 
MED0249542,Zetax O CV Syrup,Dynamed Pharmaceuticals Pvt Ltd,,allopathy,,59.7,False,zetax o cv syrup |  | dynamed pharmaceuticals pvt ltd | allopathy | 
MED0249543,Zupox 100mg Tablet,Zumax Biocare,,allopathy,,145.0,False,zupox 100mg tablet |  | zumax biocare | allopathy | 
MED0249544,Zomcort 30mg Tablet,Zoom Healthcare,,allopathy,,350.0,False,zomcort 30mg tablet |  | zoom healthcare | allopathy | 
MED0249545,Zooclav 500mg/125mg Tablet,Zoom Healthcare,,allopathy,,250.0,False,zooclav 500mg/125mg tablet |  | zoom healthcare | allopathy | 
MED0249546,Zoflex 500mg Tablet,Zorion Drugs & Herbs Pvt. Ltd.,,allopathy,,65.4,False,zoflex 500mg tablet |  | zorion drugs & herbs pvt. ltd. | allopathy | 
MED0249547,Zuluflox OZ Syrup,Ronam Healthcare Pvt Ltd,,allopathy,,39.0,False,zuluflox oz syrup |  | ronam healthcare pvt ltd | allopathy | 
MED0249548,Zione L 50mg/6.25mg Tablet,Unisearch Laboratories India Pvt Ltd,,allopathy,,70.0,False,zione l 50mg/6.25mg tablet |  | unisearch laboratories india pvt ltd | allopathy | 
MED0249549,Zomav 50mg Tablet,Maxamus Pharma Pvt Ltd,,allopathy,,8.2,False,zomav 50mg tablet |  | maxamus pharma pvt ltd | allopathy | 
MED0249550,Zulfy 200mg Tablet,Zodak Healthcare,,allopathy,,51.4,False,zulfy 200mg tablet |  | zodak healthcare | allopathy | 
MED0249551,Zozopolo 50mg Tablet,Sanify Healthcare Pvt  Ltd,,allopathy,,39.9,False,zozopolo 50mg tablet |  | sanify healthcare pvt  ltd | allopathy | 
MED0249552,Zetaglim M Forte 2mg/1000mg Tablet,Elinor Pharmaceuticals Pvt Ltd,,allopathy,,72.0,False,zetaglim m forte 2mg/1000mg tablet |  | elinor pharmaceuticals pvt ltd | allopathy | 
MED0249553,Zatim 1000mg Injection,Intecare,,allopathy,,297.0,False,zatim 1000mg injection |  | intecare | allopathy | 
MED0249554,Zodic 75mg Injection,Zodak Healthcare,,allopathy,,15.7,False,zodic 75mg injection |  | zodak healthcare | allopathy | 
MED0249555,Ziyoazi 100mg Syrup,Aden Healthcare,,allopathy,,35.0,False,ziyoazi 100mg syrup |  | aden healthcare | allopathy | 
MED0249556,Zubik-S 1.5 Injection,Stenhill Labs,,allopathy,,110.0,False,zubik-s 1.5 injection |  | stenhill labs | allopathy | 
MED0249557,Zubitrex 500mg Injection,PRM Life Sciences Pvt Ltd,,allopathy,,44.0,False,zubitrex 500mg injection |  | prm life sciences pvt ltd | allopathy | 
MED0249558,Zencylin CV 500mg/125mg Tablet,Zurica International Pvt Ltd,,allopathy,,170.0,False,zencylin cv 500mg/125mg tablet |  | zurica international pvt ltd | allopathy | 
MED0249559,Zistron 300mg Soft Gelatin Capsule,Vanshita Lifecare,,allopathy,,441.0,False,zistron 300mg soft gelatin capsule |  | vanshita lifecare | allopathy | 
MED0249560,Zeromac Gel,Gilpod Healthcare,,allopathy,,65.0,False,zeromac gel |  | gilpod healthcare | allopathy | 
MED0249561,Zolfab D 10mg/20mg Capsule,Aenor Pharmaceuticals Private Limited,,allopathy,,51.0,False,zolfab d 10mg/20mg capsule |  | aenor pharmaceuticals private limited | allopathy | 
MED0249562,Zeopant LS 75mg/40mg Capsule SR,Sigma Softgel Formulation,,allopathy,,180.0,False,zeopant ls 75mg/40mg capsule sr |  | sigma softgel formulation | allopathy | 
MED0249563,Zoldec 25mg Injection,Pray Healthcare,,allopathy,,80.0,False,zoldec 25mg injection |  | pray healthcare | allopathy | 
MED0249564,Zetri 500mg Injection,Novartis India Ltd,,allopathy,,52.0,False,zetri 500mg injection |  | novartis india ltd | allopathy | 
MED0249565,Zoerab D 30mg/20mg Capsule SR,Zoecia Healthcare,,allopathy,,120.0,False,zoerab d 30mg/20mg capsule sr |  | zoecia healthcare | allopathy | 
MED0249566,Zumal 150mg Injection,Zubit Lifecare,,allopathy,,90.0,False,zumal 150mg injection |  | zubit lifecare | allopathy | 
MED0249567,Zoteg SB 1000mg/500mg Injection,Suncure Lifescience Pvt Ltd,,allopathy,,458.0,False,zoteg sb 1000mg/500mg injection |  | suncure lifescience pvt ltd | allopathy | 
MED0249568,Zucox 120mg Tablet,Zubit Lifecare,,allopathy,,124.0,False,zucox 120mg tablet |  | zubit lifecare | allopathy | 
MED0249569,Zovinem 500mg Injection,Zovilon Healthcare Private Limited,,allopathy,,820.0,False,zovinem 500mg injection |  | zovilon healthcare private limited | allopathy | 
MED0249570,Zeekacin 250mg Injection,Zee Laboratories,,allopathy,,32.0,False,zeekacin 250mg injection |  | zee laboratories | allopathy | 
MED0249571,Zitcon 250mg Tablet,Dalcon Drugs Pvt Ltd,,allopathy,,67.0,False,zitcon 250mg tablet |  | dalcon drugs pvt ltd | allopathy | 
MED0249572,Zorg CV 500mg/125mg Tablet,Maxton Life Sciences,,allopathy,,113.0,False,zorg cv 500mg/125mg tablet |  | maxton life sciences | allopathy | 
MED0249573,Zolirab L 75mg/20mg Capsule SR,Mas Life Science,,allopathy,,156.0,False,zolirab l 75mg/20mg capsule sr |  | mas life science | allopathy | 
MED0249574,Zeoxa DX 200mg/500mg Tablet,Sigma Softgel Formulation,,allopathy,,316.0,False,zeoxa dx 200mg/500mg tablet |  | sigma softgel formulation | allopathy | 
MED0249575,Zythscot 200mg Oral Suspension,Adenscot Healthcare,,allopathy,,103.0,False,zythscot 200mg oral suspension |  | adenscot healthcare | allopathy | 
MED0249576,Zixime 100mg Tablet DT,Zicad Life Care,,allopathy,,82.0,False,zixime 100mg tablet dt |  | zicad life care | allopathy | 
MED0249577,Zimcin 200mg Oral Suspension,Zicad Life Care,,allopathy,,45.0,False,zimcin 200mg oral suspension |  | zicad life care | allopathy | 
MED0249578,Ziscoril-DMR Syrup,Zephon Life Sciences,,allopathy,,80.0,False,ziscoril-dmr syrup |  | zephon life sciences | allopathy | 
MED0249579,Zelpin 40mg Tablet,Zelnic Biotech Pvt Ltd,,allopathy,,58.0,False,zelpin 40mg tablet |  | zelnic biotech pvt ltd | allopathy | 
MED0249580,Zelox-L 750 Tablet,Zelnic Biotech Pvt Ltd,,allopathy,,110.0,False,zelox-l 750 tablet |  | zelnic biotech pvt ltd | allopathy | 
MED0249581,Zestocef CV 200mg/125mg Tablet,Brostin Seizz Biocare,,allopathy,,168.0,False,zestocef cv 200mg/125mg tablet |  | brostin seizz biocare | allopathy | 
MED0249582,Zedomox CV Dry Syrup,Kaymed Pharmaceuticals Pvt. Ltd.,,allopathy,,58.74,False,zedomox cv dry syrup |  | kaymed pharmaceuticals pvt. ltd. | allopathy | 
MED0249583,Zixime LB Dry Syrup,Zicad Life Care,,allopathy,,63.0,False,zixime lb dry syrup |  | zicad life care | allopathy | 
MED0249584,Zolylet 2.5mg Tablet,TNT Lifesciences,,allopathy,,71.0,False,zolylet 2.5mg tablet |  | tnt lifesciences | allopathy | 
MED0249585,Zoxpinam 1000mg Injection,Zoxvina Biotech Private Limited,,allopathy,,1850.0,False,zoxpinam 1000mg injection |  | zoxvina biotech private limited | allopathy | 
MED0249586,Zovicold Plus Syrup,Zoxvina Biotech Private Limited,,allopathy,,65.0,False,zovicold plus syrup |  | zoxvina biotech private limited | allopathy | 
MED0249587,Zoftax O 50mg Dry Syrup,Elder Pharmaceuticals Ltd,,allopathy,,60.0,False,zoftax o 50mg dry syrup |  | elder pharmaceuticals ltd | allopathy | 
MED0249588,Zorelax 0.5mg Tablet,Iatros Pharmaceuticals Pvt  Ltd,,allopathy,,21.11,False,zorelax 0.5mg tablet |  | iatros pharmaceuticals pvt  ltd | allopathy | 
MED0249589,Zamadol 50mg Injection,Macleods Pharmaceuticals Pvt Ltd,,allopathy,,10.33,False,zamadol 50mg injection |  | macleods pharmaceuticals pvt ltd | allopathy | 
MED0249590,Zestocef O 200mg/200mg Tablet,Agrawal Drugs Pvt. Ltd.,,allopathy,,99.0,False,zestocef o 200mg/200mg tablet |  | agrawal drugs pvt. ltd. | allopathy | 
MED0249591,Zenotin 200 mg/600 mg Tablet,Mankind Pharma Ltd,,allopathy,,54.5,True,zenotin 200 mg/600 mg tablet |  | mankind pharma ltd | allopathy | 
MED0249592,Zulmectin 3mg/200mg Drop,SandMartin Pharmaceuticals Pvt Ltd,,allopathy,,35.0,False,zulmectin 3mg/200mg drop |  | sandmartin pharmaceuticals pvt ltd | allopathy | 
MED0249593,Zocip TZ 500mg/600mg Tablet,Wintech Pharmaceuticals,,allopathy,,60.0,False,zocip tz 500mg/600mg tablet |  | wintech pharmaceuticals | allopathy | 
MED0249594,Zedan 50mg Suspension,Chemo Biological,,allopathy,,38.0,False,zedan 50mg suspension |  | chemo biological | allopathy | 
MED0249595,Zodialon 0.25mg Tablet MD,Integra Life Sciences Pvt Ltd,,allopathy,,17.5,False,zodialon 0.25mg tablet md |  | integra life sciences pvt ltd | allopathy | 
MED0249596,Zedanid 1gm Injection,Nidus Pharma Pvt Ltd,,allopathy,,250.0,False,zedanid 1gm injection |  | nidus pharma pvt ltd | allopathy | 
MED0249597,Zyrof 3K Injection,Zydus Cadila,,allopathy,,1116.0,False,zyrof 3k injection |  | zydus cadila | allopathy | 
MED0249598,Zentrix-S 250mg/125mg Injection,Axis Life Science Pvt Ltd,,allopathy,,40.7,False,zentrix-s 250mg/125mg injection |  | axis life science pvt ltd | allopathy | 
MED0249599,Zebenda 400mg Tablet,Axis Life Science Pvt Ltd,,allopathy,,7.8,False,zebenda 400mg tablet |  | axis life science pvt ltd | allopathy | 
MED0249600,Zithromin-XL 100mg Dry Syrup,Taj Pharma India Ltd,,allopathy,,43.0,False,zithromin-xl 100mg dry syrup |  | taj pharma india ltd | allopathy | 
MED0249601,Zytum CV 500mg/125mg Tablet,Zodley Pharmaceuticals Pvt Ltd,,allopathy,,330.0,False,zytum cv 500mg/125mg tablet |  | zodley pharmaceuticals pvt ltd | allopathy | 
MED0249602,Zovikos Dry Suspension,Apikos Pharma,,allopathy,,78.0,False,zovikos dry suspension |  | apikos pharma | allopathy | 
MED0249603,Zoplon 15mg Tablet,Haryana Formulations Pvt Ltd,,allopathy,,63.0,False,zoplon 15mg tablet |  | haryana formulations pvt ltd | allopathy | 
MED0249604,Zenopip 4gm/0.5gm Injection,Zenon Healthcare Ltd,,allopathy,,480.0,False,zenopip 4gm/0.5gm injection |  | zenon healthcare ltd | allopathy | 
MED0249605,Zopral 0.50mg Tablet,Osho Pharma Pvt Ltd,,allopathy,,14.0,False,zopral 0.50mg tablet |  | osho pharma pvt ltd | allopathy | 
MED0249606,Zeeclox 250mg/250mg Capsule,CE-Biotec Pvt Ltd,,allopathy,,69.0,False,zeeclox 250mg/250mg capsule |  | ce-biotec pvt ltd | allopathy | 
MED0249607,Zydox 100mg Tablet,Zorion Drugs & Herbs Pvt. Ltd.,,allopathy,,122.0,False,zydox 100mg tablet |  | zorion drugs & herbs pvt. ltd. | allopathy | 
MED0249608,Zeftil-O 50 DT Tablet,Dynamed Pharmaceuticals Pvt Ltd,,allopathy,,74.5,False,zeftil-o 50 dt tablet |  | dynamed pharmaceuticals pvt ltd | allopathy | 
MED0249609,Zofi 100mg Tablet,Zorion Drugs & Herbs Pvt. Ltd.,,allopathy,,86.7,False,zofi 100mg tablet |  | zorion drugs & herbs pvt. ltd. | allopathy | 
MED0249610,Zortaz 2% Cream,Astranova Biotech,,allopathy,,249.0,False,zortaz 2% cream |  | astranova biotech | allopathy | 
MED0249611,Zoxycam 40mg Injection,Kioxy Healthcare,,allopathy,,22.0,False,zoxycam 40mg injection |  | kioxy healthcare | allopathy | 
MED0249612,Zilcard 5 Tablet,Astranova Biotech,,allopathy,,65.0,False,zilcard 5 tablet |  | astranova biotech | allopathy | 
MED0249613,Zoffy P 50mg/325mg Tablet,Acekinetics Healthcare Pvt Ltd,,allopathy,,45.0,False,zoffy p 50mg/325mg tablet |  | acekinetics healthcare pvt ltd | allopathy | 
MED0249614,Zuath DS Oral Suspension,Positif Life sciences,,allopathy,,55.0,False,zuath ds oral suspension |  | positif life sciences | allopathy | 
MED0249615,Zomcid 40mg Injection,Zoom Healthcare,,allopathy,,60.0,False,zomcid 40mg injection |  | zoom healthcare | allopathy | 
MED0249616,Zithrodin 500mg Tablet,Meri-Odin Life sciences,,allopathy,,67.0,False,zithrodin 500mg tablet |  | meri-odin life sciences | allopathy | 
MED0249617,Zeucor 20 Tablet,Zeuson Medicines Pvt Ltd,,allopathy,,360.0,False,zeucor 20 tablet |  | zeuson medicines pvt ltd | allopathy | 
MED0249618,Zarazone SB 500mg/500mg Injection,Solace Biotech Ltd,,allopathy,,189.0,False,zarazone sb 500mg/500mg injection |  | solace biotech ltd | allopathy | 
MED0249619,Zitholid 500 Tablet,Solace Biotech Ltd,,allopathy,,67.15,False,zitholid 500 tablet |  | solace biotech ltd | allopathy | 
MED0249620,Zylocas 100mg Tablet,Casca Remedies Pvt Ltd,,allopathy,,18.0,False,zylocas 100mg tablet |  | casca remedies pvt ltd | allopathy | 
MED0249621,Zoxdil-AZ Tablet,Asterisk Laboratories India Pvt Ltd,,allopathy,,260.0,False,zoxdil-az tablet |  | asterisk laboratories india pvt ltd | allopathy | 
MED0249622,Ziftum 250mg Tablet,Positive Medicare Pvt Ltd,,allopathy,,240.0,False,ziftum 250mg tablet |  | positive medicare pvt ltd | allopathy | 
MED0249623,Zithsan 200mg Syrup,Tuttsan Pharma Pvt Ltd,,allopathy,,55.0,False,zithsan 200mg syrup |  | tuttsan pharma pvt ltd | allopathy | 
MED0249624,Zegrid D 30mg/20mg Capsule SR,Positive Medicare Pvt Ltd,,allopathy,,94.8,False,zegrid d 30mg/20mg capsule sr |  | positive medicare pvt ltd | allopathy | 
MED0249625,Zoridol 5mg Tablet,Osmed Formulations,,allopathy,,26.4,False,zoridol 5mg tablet |  | osmed formulations | allopathy | 
MED0249626,Zeecin 100mg Tablet DT,True Care Biomedix,,allopathy,,62.5,False,zeecin 100mg tablet dt |  | true care biomedix | allopathy | 
MED0249627,Zeelox OD 400mg Tablet,Zensar Health Care,,allopathy,,98.0,False,zeelox od 400mg tablet |  | zensar health care | allopathy | 
MED0249628,Zort 5mg/2mg Tablet,Osmed Formulations,,allopathy,,16.8,False,zort 5mg/2mg tablet |  | osmed formulations | allopathy | 
MED0249629,Zonkind 1gm/500mg Injection,Swiss Parenterals Ltd,,allopathy,,465.0,False,zonkind 1gm/500mg injection |  | swiss parenterals ltd | allopathy | 
MED0249630,Zatroclav Dry Syrup,Zatropha Pharma,,allopathy,,57.9,False,zatroclav dry syrup |  | zatropha pharma | allopathy | 
MED0249631,Z Pod AZ 200mg/250mg Tablet,Arvincare Pharma,,allopathy,,299.0,False,z pod az 200mg/250mg tablet |  | arvincare pharma | allopathy | 
MED0249632,Zumcet M Oral Suspension,Zumax Biocare,,allopathy,,62.0,False,zumcet m oral suspension |  | zumax biocare | allopathy | 
MED0249633,Zetacef 100 DT Tablet,Servocare Lifesciences Pvt Ltd,,allopathy,,110.0,False,zetacef 100 dt tablet |  | servocare lifesciences pvt ltd | allopathy | 
MED0249634,Zieterb 250mg Tablet,Ziel Pharmaceuticals,,allopathy,,119.0,False,zieterb 250mg tablet |  | ziel pharmaceuticals | allopathy | 
MED0249635,Zenisulide P 100mg/325mg Tablet,Zenicure Labs,,allopathy,,29.5,False,zenisulide p 100mg/325mg tablet |  | zenicure labs | allopathy | 
MED0249636,Zeftil CV 100mg/62.5mg Tablet,Dynamed Pharmaceuticals Pvt Ltd,,allopathy,,175.5,False,zeftil cv 100mg/62.5mg tablet |  | dynamed pharmaceuticals pvt ltd | allopathy | 
MED0249637,Zifrocin Oral Suspension,Fortune Labs,,allopathy,,90.0,False,zifrocin oral suspension |  | fortune labs | allopathy | 
MED0249638,Zyfix CV Dry Syrup,Aelida Healthcare,,allopathy,,99.0,False,zyfix cv dry syrup |  | aelida healthcare | allopathy | 
MED0249639,Zeltel H 80mg/12.5mg Tablet,Zelnic Biotech Pvt Ltd,,allopathy,,138.0,False,zeltel h 80mg/12.5mg tablet |  | zelnic biotech pvt ltd | allopathy | 
MED0249640,Zoepan D 30mg/40mg Capsule SR,Zoecia Healthcare,,allopathy,,95.0,False,zoepan d 30mg/40mg capsule sr |  | zoecia healthcare | allopathy | 
MED0249641,Zithril 250 Tablet,Insead Lifesciences Pvt Ltd,,allopathy,,66.0,False,zithril 250 tablet |  | insead lifesciences pvt ltd | allopathy | 
MED0249642,Zyno 1000mg/500mg Injection,Sarvit Life Sciences,,allopathy,,275.0,False,zyno 1000mg/500mg injection |  | sarvit life sciences | allopathy | 
MED0249643,Zunocef O 200mg/200mg Tablet,Zuno Pharmaceuticals,,allopathy,,154.0,False,zunocef o 200mg/200mg tablet |  | zuno pharmaceuticals | allopathy | 
MED0249644,Zioxim 200mg Tablet DT,Ziotic Life Sciences,,allopathy,,105.0,False,zioxim 200mg tablet dt |  | ziotic life sciences | allopathy | 
MED0249645,Zesnil 50mg Capsule,Consern Pharma Limited,,allopathy,,120.0,False,zesnil 50mg capsule |  | consern pharma limited | allopathy | 
MED0249646,Zalome 20mg Capsule,Scocia Labs,,allopathy,,32.0,False,zalome 20mg capsule |  | scocia labs | allopathy | 
MED0249647,Zolpan Injection,Stride Healthcare,,allopathy,,52.0,False,zolpan injection |  | stride healthcare | allopathy | 
MED0249648,Zoxton-S 375 Injection,Ampira Biotechnics Pvt Ltd,,allopathy,,49.0,False,zoxton-s 375 injection |  | ampira biotechnics pvt ltd | allopathy | 
